AphiaID,scientificnameaccepted,phylum,class,order,family,genus,subgenus,benthos,endobenthos,macrobenthos,epibenthos,meiobenthos,phytobenthos,plankton,nekton,Pisces,Algae,Aves_tax,Pisces_tax,Algae_tax,Plants_tax,meio_tax,micro_tax,misc_tax
115201,Parevansula,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Parevansula,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115203,Proameira,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Proameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115209,Sarsameira,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Sarsameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115210,Sicameira,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Sicameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115220,Arenopontia,Arthropoda,Hexanauplia,Harpacticoida,Arenopontiidae,Arenopontia,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115278,Evansula,Arthropoda,Hexanauplia,Harpacticoida,Cylindropsyllidae,Evansula,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115280,Stenocaris,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,Stenocaris,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115297,Pseudomesochra,Arthropoda,Hexanauplia,Harpacticoida,Pseudotachidiidae,Pseudomesochra,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115306,Bulbamphiascus,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Bulbamphiascus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115327,Stenhelia,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Stenhelia,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115330,Arenosetella,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Arenosetella,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115333,Ectinosoma,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Ectinosoma,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115336,Halectinosoma,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Halectinosoma,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115345,Pseudobradya,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Pseudobradya,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115371,Heterolaophonte,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Heterolaophonte,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115379,Paralaophonte,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Paralaophonte,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115394,Leptastacus,Arthropoda,Hexanauplia,Harpacticoida,Leptastacidae,Leptastacus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115396,Minervella,Arthropoda,Hexanauplia,Harpacticoida,Leptastacidae,Minervella,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115397,Paraleptastacus,Arthropoda,Hexanauplia,Harpacticoida,Leptastacidae,Paraleptastacus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115420,Leptopsyllus,Arthropoda,Hexanauplia,Harpacticoida,Paramesochridae,Leptopsyllus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115484,Tisbe,Arthropoda,Hexanauplia,Harpacticoida,Tisbidae,Tisbe,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115517,Ameira longipes,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Ameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115530,Ameiropsis brevicornis,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Ameiropsis,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115533,Ameiropsis mixta,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Ameiropsis,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115541,Filexilia brevipes,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Filexilia,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115589,Proameira hiddensoensis,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Proameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115597,Pseudameira crassicornis,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Pseudameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115603,Pseudameira perplexa,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Pseudameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115615,Sarsameira parva,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Sarsameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115621,Sicameira leptoderma,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Sicameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115768,Cletodes limicola,Arthropoda,Hexanauplia,Harpacticoida,Cletodidae,Cletodes,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115797,Strongylacron buchholtzi,Arthropoda,Hexanauplia,Harpacticoida,Cletodidae,Strongylacron,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115811,Cylindropsyllus laevis,Arthropoda,Hexanauplia,Harpacticoida,Cylindropsyllidae,Cylindropsyllus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115812,Cylindropsyllus remanei,Arthropoda,Hexanauplia,Harpacticoida,Cylindropsyllidae,Cylindropsyllus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115815,Evansula pygmaea,Arthropoda,Hexanauplia,Harpacticoida,Cylindropsyllidae,Evansula,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115820,Stenocaris kliei,Arthropoda,Hexanauplia,Harpacticoida,Canthocamptidae,Stenocaris,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115836,Danielssenia typica,Arthropoda,Hexanauplia,Harpacticoida,Pseudotachidiidae,Danielssenia,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115870,Pseudomesochra longifurcata,Arthropoda,Hexanauplia,Harpacticoida,Pseudotachidiidae,Pseudomesochra,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115905,Amphiascoides subdebilis,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Amphiascoides,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115930,Bulbamphiascus imus,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Bulbamphiascus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115938,Haloschizopera bulbifer,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Haloschizopera,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115950,Haloschizopera pygmaea,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Haloschizopera,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115970,Paramphiascella vararensis,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Paramphiascella,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115972,Paramphiascopsis longirostris,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Paramphiascopsis,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115978,Protopsammotopa norvegica,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Protopsammotopa,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115980,Psammotopa phyllosetosa,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Psammotopa,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
115984,Pseudamphiascopsis herdmani,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Pseudamphiascopsis,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116041,Ectinosoma melaniceps,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Ectinosoma,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116048,Ectinosoma tenuipes,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Ectinosoma,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116067,Halectinosoma curticorne,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Halectinosoma,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116074,Halectinosoma gothiceps,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Halectinosoma,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116076,Halectinosoma herdmani,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Halectinosoma,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116140,Pseudobradya minor,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Pseudobradya,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116146,Pseudobradya pulchella,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Pseudobradya,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116162,Euterpina acutifrons,Arthropoda,Hexanauplia,Harpacticoida,Tachidiidae,Euterpina,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116217,Asellopsis intermedia,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Asellopsis,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116259,Laophonte cornuta,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Laophonte,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116278,Laophonte thoracica,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Laophonte,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116289,Paralaophonte brevirostris,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Paralaophonte,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116320,Pseudonychocamptus koreni,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Pseudonychocamptus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116322,Pseudonychocamptus proximus,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Pseudonychocamptus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116333,Arenocaris bifida,Arthropoda,Hexanauplia,Harpacticoida,Leptastacidae,Arenocaris,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116337,Leptastacus laticaudatus,Arthropoda,Hexanauplia,Harpacticoida,Leptastacidae,Leptastacus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116346,Paraleptastacus espinulatus,Arthropoda,Hexanauplia,Harpacticoida,Leptastacidae,Paraleptastacus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116347,Paraleptastacus holsaticus,Arthropoda,Hexanauplia,Harpacticoida,Leptastacidae,Paraleptastacus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116359,Leptopontia curvicauda,Arthropoda,Hexanauplia,Harpacticoida,Leptopontiidae,Leptopontia,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116409,Apodopsyllus littoralis,Arthropoda,Hexanauplia,Harpacticoida,Paramesochridae,Apodopsyllus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116412,Apodopsyllus spinipes,Arthropoda,Hexanauplia,Harpacticoida,Paramesochridae,Apodopsyllus,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116438,Paramesochra mielkei,Arthropoda,Hexanauplia,Harpacticoida,Paramesochridae,Paramesochra,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116561,Dactylopusia tisboides,Arthropoda,Hexanauplia,Harpacticoida,Dactylopusiidae,Dactylopusia,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116648,Tachidiella minuta,Arthropoda,Hexanauplia,Harpacticoida,Idyanthidae,Tachidiella,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116650,Tachidiopsis cyclopoides,Arthropoda,Hexanauplia,Harpacticoida,Neobradyidae,Tachidiopsis,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116700,Zosime typica,Arthropoda,Hexanauplia,Harpacticoida,Zosimeidae,Zosime,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116806,Scottopsyllus (Intermediopsyllus) intermedius,Arthropoda,Hexanauplia,Harpacticoida,Paramesochridae,Scottopsyllus,Intermediopsyllus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116839,Pseudameira mixta mixta,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Pseudameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116858,Arenosetella germanica germanica,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Arenosetella,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116861,Pseudobradya beduina beduina,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Pseudobradya,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116871,Heterolaophonte stroemii stroemii,Arthropoda,Hexanauplia,Harpacticoida,Laophontidae,Heterolaophonte,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116886,Diarthrodella secunda secunda,Arthropoda,Hexanauplia,Harpacticoida,Paramesochridae,Diarthrodella,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116887,Kliopsyllus constrictus constrictus,Arthropoda,Hexanauplia,Harpacticoida,Paramesochridae,Kliopsyllus,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
116894,Paramesochra helgolandica helgolandica,Arthropoda,Hexanauplia,Harpacticoida,Paramesochridae,Paramesochra,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
149916,Sarsameira exilis,Arthropoda,Hexanauplia,Harpacticoida,Ameiridae,Sarsameira,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
150105,Halectinosoma sarsii,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Halectinosoma,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
157723,Stenhelia gibba,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Stenhelia,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
347109,Emertonia,Arthropoda,Hexanauplia,Harpacticoida,Paramesochridae,Emertonia,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
349205,Beatricella aemula,Arthropoda,Hexanauplia,Harpacticoida,Miraciidae,Beatricella,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
349407,Bradya scotti,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Bradya,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
349410,Bradya typica,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Bradya,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
